(3,DOWN,4387.5)
(8,UP,4391.0)
(1,DOWN,4403.5)
(4,UP,4406.0)
(5,UP,4410.5)
(9,UP,4418.0)
(2,DOWN,4422.5)
(8,UP,4426.5)
(1,DOWN,4431.0)
(9,UP,4436.0)
(1,DOWN,4444.0)
(4,UP,4446.5)
(8,UP,4449.5)
(5,DOWN,4455.5)
(8,UP,4458.0)
(3,DOWN,4466.5)
(1,DOWN,4469.0)
(7,UP,4477.0)
(1,DOWN,4483.0)
(2,UP,4484.5)
(4,UP,4489.0)
(5,UP,4492.5)
(8,UP,4497.5)
(7,DOWN,4504.5)
(7,STILL,4509.0)
(9,UP,4515.0)
(4,DOWN,4518.5)
(6,UP,4520.5)
(2,DOWN,4524.0)
(2,STILL,4526.0)
(6,UP,4534.0)
(6,STILL,4539.0)
(3,DOWN,4543.5)
(5,UP,4545.5)
(7,UP,4547.5)
(9,UP,4549.5)
(2,DOWN,4557.5)
(7,UP,4561.0)
(6,DOWN,4562.5)
(7,UP,4570.5)
(9,UP,4572.5)
(5,DOWN,4575.5)
(1,DOWN,4578.5)
(8,UP,4583.0)
(9,UP,4584.5)
(10,UP,4586.0)
(9,DOWN,4587.5)
(7,DOWN,4589.5)
(4,DOWN,4592.0)
(5,UP,4593.5)
(7,UP,4595.5)
(6,DOWN,4597.0)
(4,DOWN,4599.0)
(9,UP,4602.5)
(5,DOWN,4605.5)
(3,DOWN,4607.5)
(1,DOWN,4609.5)
(3,UP,4611.5)
(10,UP,4616.0)
(9,DOWN,4617.5)
(7,DOWN,4619.5)
(2,DOWN,4623.0)
(2,STILL,4625.0)
(8,UP,4628.0)
(4,DOWN,4631.0)
(6,UP,4635.0)
(10,UP,4640.0)
(1,DOWN,4650.5)
(8,UP,4655.0)
(10,UP,4659.0)
(7,DOWN,4665.5)
(7,STILL,4669.0)
(4,DOWN,4670.5)
(8,UP,4673.5)
(1,DOWN,4678.0)
(9,UP,4683.0)
(7,DOWN,4685.0)
(3,DOWN,4688.0)
(7,UP,4694.0)
(5,DOWN,4697.0)
(3,DOWN,4705.0)
(1,DOWN,4713.0)
(4,UP,4717.5)
(1,DOWN,4723.5)
(10,UP,4730.5)
(2,DOWN,4736.0)
(5,UP,4738.5)
(6,UP,4740.0)
(7,UP,4744.5)
(7,STILL,4747.0)
(9,UP,4753.0)
(1,DOWN,4760.0)
(3,UP,4765.0)
(4,UP,4772.5)
(6,UP,4775.0)
(5,DOWN,4776.5)
(5,STILL,4779.0)
(7,UP,4780.0)
(10,UP,4782.5)
(6,DOWN,4786.0)
(6,STILL,4791.0)
(9,UP,4793.5)
(8,DOWN,4795.0)
(4,DOWN,4800.0)
(7,UP,4802.5)
(6,DOWN,4804.5)
(2,DOWN,4808.0)
(8,UP,4815.0)
(4,DOWN,4822.0)
(8,UP,4825.0)
(1,DOWN,4829.5)
(9,UP,4834.5)
(2,DOWN,4839.0)
(9,UP,4843.5)
(4,DOWN,4847.0)
(3,DOWN,4848.5)
(9,UP,4852.5)
(9,STILL,4854.5)
(2,DOWN,4858.0)
(6,UP,4861.0)
(3,DOWN,4863.5)
(7,UP,4866.5)
(4,DOWN,4869.0)
(6,UP,4871.0)
(1,DOWN,4878.5)
(6,UP,4884.5)
(7,UP,4886.5)
(6,DOWN,4892.5)
(7,UP,4894.0)
(7,STILL,4901.0)
(3,DOWN,4910.0)
(3,STILL,4912.0)
(2,DOWN,4918.5)
(6,UP,4922.0)
(4,DOWN,4929.0)
(1,DOWN,4933.5)
(2,UP,4935.0)
(3,UP,4938.5)
(8,UP,4944.5)
(7,DOWN,4948.5)
(5,DOWN,4957.0)
(7,UP,4963.0)
(9,UP,4965.0)
(4,DOWN,4968.5)
(9,UP,4972.0)
(10,UP,4976.5)
(2,DOWN,4981.5)
(5,UP,4984.0)
(9,UP,4987.0)
(8,DOWN,4988.5)
(5,DOWN,4991.5)
(4,DOWN,4994.5)
(3,DOWN,4996.0)
(9,UP,5000.0)
(8,DOWN,5001.5)
(6,DOWN,5003.5)
(7,UP,5006.5)
(2,DOWN,5010.0)
(6,UP,5014.0)
(3,DOWN,5016.5)
(4,UP,5018.0)
(5,UP,5019.5)
(1,DOWN,5024.0)
(8,UP,5031.5)
(3,DOWN,5035.0)
(2,DOWN,5036.5)
(7,UP,5040.0)
(3,DOWN,5043.0)
(2,DOWN,5044.5)
(9,UP,5051.5)
(5,DOWN,5056.0)
(4,DOWN,5058.5)
(10,UP,5065.0)
(5,DOWN,5068.5)
(4,DOWN,5070.0)
(7,UP,5072.5)
(2,DOWN,5076.0)
(10,UP,5082.0)
(9,DOWN,5086.5)
(9,STILL,5093.0)
(7,DOWN,5099.0)
(5,DOWN,5103.0)
(6,UP,5108.5)
(3,DOWN,5117.5)
(10,UP,5127.5)
(7,DOWN,5130.0)
(8,UP,5131.5)
(7,DOWN,5133.0)
(7,STILL,5135.0)
(7,STILL,5141.0)
(3,DOWN,5146.0)
(2,DOWN,5152.5)
(6,UP,5155.5)
(4,DOWN,5161.0)
(6,UP,5169.0)
(8,UP,5177.0)
(7,DOWN,5178.5)
(8,UP,5180.0)
(5,DOWN,5185.5)
(7,UP,5189.0)
(5,DOWN,5191.0)
(10,UP,5194.5)
(8,DOWN,5201.0)
(2,DOWN,5205.0)
(3,UP,5206.5)
(5,UP,5208.5)
(5,STILL,5213.0)
(4,DOWN,5214.5)
(1,DOWN,5219.5)
(3,UP,5225.0)
(7,UP,5228.0)
(9,UP,5233.0)
(3,DOWN,5237.0)
(7,UP,5244.0)
(3,DOWN,5247.0)
(5,UP,5249.0)
(10,UP,5252.5)
(1,DOWN,5258.5)
(10,UP,5264.0)
(5,DOWN,5267.5)
(4,DOWN,5269.0)
(6,UP,5273.0)
(3,DOWN,5279.5)
(2,DOWN,5281.0)
(10,UP,5290.0)
(6,DOWN,5293.0)
(7,UP,5294.5)
(8,UP,5296.0)
(5,DOWN,5298.5)
(2,DOWN,5301.5)
(8,UP,5305.5)
(5,DOWN,5309.5)
(10,UP,5313.0)
(3,DOWN,5319.5)
(9,UP,5325.0)
(8,DOWN,5328.5)
(6,DOWN,5333.0)
(8,UP,5337.0)
(3,DOWN,5346.5)
(5,UP,5348.5)
(7,UP,5350.5)
(1,DOWN,5354.5)
(8,UP,5359.5)
(2,DOWN,5363.5)
(1,DOWN,5368.5)
(1,STILL,5375.0)
(2,UP,5380.5)
(3,UP,5382.0)
(3,STILL,5389.0)
(4,UP,5390.5)
(1,DOWN,5393.0)
(3,UP,5395.0)
(8,UP,5398.5)
(2,DOWN,5402.5)
(8,UP,5406.5)
(7,DOWN,5410.5)
(9,UP,5419.0)
(4,DOWN,5426.5)
(5,UP,5430.5)
(6,UP,5436.5)
(4,DOWN,5439.0)
(9,UP,5446.5)
(4,DOWN,5452.5)
(5,UP,5454.5)
(8,UP,5461.5)
(9,UP,5463.0)
(3,DOWN,5471.0)
(2,DOWN,5472.5)
(6,UP,5475.5)
(5,DOWN,5477.0)
(2,DOWN,5481.5)
(7,UP,5485.0)
(10,UP,5489.5)
(4,DOWN,5493.5)
(5,UP,5500.5)
(1,DOWN,5504.0)
(10,UP,5509.5)
(8,DOWN,5511.5)
(6,DOWN,5515.0)
(4,DOWN,5517.0)
(4,STILL,5523.0)
(7,UP,5527.5)
(8,UP,5529.0)
(4,DOWN,5532.0)
(4,STILL,5534.0)
(9,UP,5536.5)
(6,DOWN,5543.5)
(9,UP,5546.0)
(8,DOWN,5548.5)
(5,DOWN,5551.0)
(6,UP,5554.5)
(2,DOWN,5560.0)
(7,UP,5563.5)
(4,DOWN,5566.0)
(6,UP,5569.0)
(5,DOWN,5572.5)
(3,DOWN,5579.0)
(8,UP,5588.5)
(8,STILL,5591.0)
(6,DOWN,5597.0)
(3,DOWN,5599.5)
(2,DOWN,5601.0)
(10,UP,5608.0)
(3,DOWN,5612.5)
(8,UP,5616.5)
(5,DOWN,5621.5)
(6,UP,5623.0)
(8,UP,5625.0)
(10,UP,5627.0)
(9,DOWN,5628.5)
(7,DOWN,5631.0)
(8,UP,5632.5)
(5,DOWN,5637.5)
(2,DOWN,5641.5)
(3,UP,5643.0)
(1,DOWN,5649.0)
(5,UP,5656.0)
(1,DOWN,5660.0)
(6,UP,5668.5)
(7,UP,5674.5)
(6,DOWN,5682.5)
(9,UP,5687.5)
(5,DOWN,5692.0)
(4,DOWN,5698.5)
(6,UP,5701.0)
(2,DOWN,5710.0)
(7,UP,5714.5)
(8,UP,5718.5)
(1,DOWN,5729.5)
(3,UP,5735.0)
(9,UP,5741.0)
(1,DOWN,5750.0)
(4,UP,5752.5)
(9,UP,5760.5)
(8,DOWN,5766.5)
(5,DOWN,5775.5)
(8,UP,5783.5)
(5,DOWN,5786.0)
(7,UP,5793.0)
(2,DOWN,5798.5)
(5,UP,5805.5)
(8,UP,5813.5)
(4,DOWN,5816.5)
(5,UP,5822.5)
(2,DOWN,5831.5)
(6,UP,5836.0)
(2,DOWN,5839.0)
(5,UP,5841.5)
(6,UP,5843.0)
(8,UP,5849.0)
(3,DOWN,5852.5)
(4,UP,5854.0)
(2,DOWN,5856.0)
(1,DOWN,5857.5)
(2,UP,5862.5)
(9,UP,5867.5)
(6,DOWN,5873.5)
(6,STILL,5881.0)
(2,DOWN,5886.0)
(1,DOWN,5890.5)
(1,STILL,5897.0)
(3,UP,5903.0)
(10,UP,5911.5)
(2,DOWN,5916.5)
(8,UP,5920.5)
(4,DOWN,5923.5)
(9,UP,5927.0)
(2,DOWN,5931.5)
(2,STILL,5933.5)
(7,UP,5936.0)
(6,DOWN,5937.5)
(6,STILL,5941.0)
(3,DOWN,5945.5)
(4,UP,5947.0)
(3,DOWN,5950.5)
(1,DOWN,5957.0)
(5,UP,5960.0)
(3,DOWN,5962.0)
(3,STILL,5969.0)
(3,STILL,5977.0)
(10,UP,5987.5)
(4,DOWN,5991.5)
(6,UP,5993.5)
(7,UP,5995.0)
(6,DOWN,5996.5)
(8,UP,6001.0)
(9,UP,6002.5)
(6,DOWN,6005.5)
(6,STILL,6013.0)
(10,UP,6022.0)
(2,DOWN,6028.0)
(5,UP,6030.5)
(8,UP,6035.5)
(3,DOWN,6039.0)
(2,DOWN,6040.5)
(4,UP,6042.5)
(5,UP,6044.0)
(2,DOWN,6046.5)
(1,DOWN,6048.0)
(6,UP,6056.5)
(2,DOWN,6059.5)
(5,UP,6062.0)
(3,DOWN,6069.0)
(10,UP,6073.5)
(5,DOWN,6077.0)
(4,DOWN,6078.5)
(1,DOWN,6085.5)
(2,UP,6090.5)
(9,UP,6097.5)
(4,DOWN,6108.5)
(10,UP,6115.0)
(5,DOWN,6118.5)
(4,DOWN,6120.5)
(8,UP,6128.0)
(7,DOWN,6129.5)
(8,UP,6134.5)
(6,DOWN,6141.0)
(9,UP,6143.5)
(3,DOWN,6147.5)
(6,UP,6151.5)
(4,DOWN,6153.5)
(10,UP,6157.5)
(7,DOWN,6160.0)
(5,DOWN,6165.0)
(6,UP,6168.5)
(4,DOWN,6177.0)
(4,STILL,6181.0)
(4,STILL,6187.0)
(7,UP,6188.5)
(1,DOWN,6195.0)
(7,UP,6199.0)
(5,DOWN,6201.0)
(6,UP,6204.5)
(8,UP,6213.0)
(8,STILL,6215.0)
(3,DOWN,6218.5)
(7,UP,6222.0)
(3,DOWN,6225.0)
(10,UP,6229.5)
(3,DOWN,6235.5)
(5,UP,6237.5)
(10,UP,6241.0)
(7,DOWN,6243.5)
(4,DOWN,6246.0)
(8,UP,6250.0)
(4,DOWN,6253.0)
(8,UP,6256.0)
(4,DOWN,6259.0)
(9,UP,6262.5)
(1,DOWN,6267.5)
(2,UP,6269.0)
(7,UP,6272.5)
(6,DOWN,6274.0)
(7,UP,6275.5)
(10,UP,6278.0)
(6,DOWN,6281.0)
(5,DOWN,6282.5)
(4,DOWN,6284.0)
(3,DOWN,6285.5)
(5,UP,6291.0)
(5,STILL,6299.0)
(2,DOWN,6300.5)
(8,UP,6305.0)
(4,DOWN,6308.0)
(3,DOWN,6310.5)
(2,DOWN,6312.5)
(1,DOWN,6316.5)
(2,UP,6320.5)
(8,UP,6327.0)
(3,DOWN,6330.5)
(2,DOWN,6334.5)
(6,UP,6342.0)
(1,DOWN,6345.5)
(10,UP,6351.0)
(4,DOWN,6355.0)
(3,DOWN,6356.5)
(3,STILL,6358.5)
(6,UP,6360.0)
(3,DOWN,6362.5)
(3,STILL,6364.5)
(8,UP,6367.0)
(2,DOWN,6371.0)
(7,UP,6374.5)
(5,DOWN,6376.5)
(6,UP,6378.0)
(5,DOWN,6379.5)
(2,DOWN,6385.5)
(10,UP,6390.5)
(7,DOWN,6393.0)
(5,DOWN,6395.0)
(8,UP,6397.5)
(9,UP,6399.0)
(7,DOWN,6405.0)
(2,DOWN,6410.5)
(10,UP,6418.0)
(8,DOWN,6421.0)
(9,UP,6422.5)
(10,UP,6428.5)
(7,DOWN,6435.5)
(7,STILL,6439.0)
(2,DOWN,6446.5)
(5,UP,6453.5)
(5,STILL,6457.0)
(6,UP,6464.5)
(6,STILL,6469.0)
(10,UP,6471.0)
(5,DOWN,6476.5)
(10,UP,6482.5)
(10,STILL,6489.0)
(4,DOWN,6495.0)
(5,UP,6500.5)
(10,UP,6504.0)
(7,DOWN,6506.5)
(7,STILL,6508.5)
(10,UP,6510.0)
(9,DOWN,6511.5)
(2,DOWN,6517.5)
(2,STILL,6521.0)
(1,DOWN,6524.5)
(4,UP,6527.0)
(9,UP,6530.5)
(2,DOWN,6537.5)
(2,STILL,6543.0)
(9,UP,6553.5)
(2,DOWN,6558.0)
(4,UP,6560.0)
(10,UP,6564.0)
(2,DOWN,6569.0)
(9,UP,6573.5)
(8,DOWN,6575.0)
(3,DOWN,6578.5)
(3,STILL,6581.0)
(1,DOWN,6582.0)
(2,UP,6588.5)
(5,UP,6595.5)
(3,DOWN,6601.0)
(9,UP,6607.0)
(2,DOWN,6613.5)
(6,UP,6616.5)
(9,UP,6619.0)
(6,DOWN,6625.5)
(8,UP,6629.0)
(6,DOWN,6637.0)
(4,DOWN,6645.0)
(10,UP,6653.0)
(3,DOWN,6657.5)
(9,UP,6661.5)
(4,DOWN,6666.5)
(9,UP,6670.0)
(4,DOWN,6674.5)
(10,UP,6679.0)
(2,DOWN,6684.0)
(5,UP,6686.5)
(1,DOWN,6689.5)
(8,UP,6694.0)
(10,UP,6696.0)
(4,DOWN,6700.0)
(6,UP,6702.0)
(9,UP,6704.5)
(4,DOWN,6712.5)
(3,DOWN,6714.0)
(2,DOWN,6716.5)
(8,UP,6720.5)
(2,DOWN,6724.5)
(6,UP,6727.5)
(9,UP,6730.0)
(10,UP,6736.5)
(2,DOWN,6744.0)
(10,UP,6752.0)
(3,DOWN,6756.5)
(3,STILL,6758.5)
(2,DOWN,6759.0)
(7,UP,6762.5)
(2,DOWN,6766.0)
(6,UP,6769.0)
(9,UP,6771.5)
(6,DOWN,6774.0)
(5,DOWN,6776.5)
(6,UP,6780.5)
(7,UP,6784.5)
(5,DOWN,6789.0)
(1,DOWN,6794.0)
(8,UP,6803.5)
(2,DOWN,6807.5)
(7,UP,6811.0)
(5,DOWN,6815.0)
(6,UP,6816.5)
(5,DOWN,6822.5)
(3,DOWN,6829.0)
(7,UP,6834.0)
(9,UP,6836.0)
(8,DOWN,6837.5)
(9,UP,6842.5)
(10,UP,6850.5)
(1,DOWN,6860.5)
(10,UP,6866.0)
(6,DOWN,6869.0)
(1,DOWN,6872.5)
(7,UP,6876.5)
(4,DOWN,6879.0)
(3,DOWN,6880.5)
(8,UP,6886.5)
(6,DOWN,6891.0)
(8,UP,6899.0)
(6,DOWN,6903.0)
(2,DOWN,6906.0)
(1,DOWN,6910.5)
(1,STILL,6913.0)
(4,UP,6917.5)
(8,UP,6924.0)
(7,DOWN,6925.5)
(3,DOWN,6928.5)
(5,UP,6931.0)
(9,UP,6934.0)
(1,DOWN,6939.0)
(3,UP,6941.0)
(7,UP,6944.0)
(6,DOWN,6950.5)
(2,DOWN,6960.0)
(7,UP,6968.5)
(5,DOWN,6973.0)
(4,DOWN,6978.5)
(8,UP,6984.0)
(4,DOWN,6990.0)
(10,UP,6994.0)
(2,DOWN,6999.0)
(2,STILL,7001.0)
(1,DOWN,7002.5)
(7,UP,7006.5)
(8,UP,7008.5)
(4,DOWN,7012.0)
(2,DOWN,7017.0)
(3,UP,7024.5)
(2,DOWN,7032.5)
(5,UP,7037.5)
(5,STILL,7043.0)
(2,DOWN,7045.5)
(8,UP,7051.0)
(4,DOWN,7054.0)
(4,STILL,7057.0)
(6,UP,7058.0)
(5,DOWN,7062.5)
(3,DOWN,7071.0)
(10,UP,7077.5)
(6,DOWN,7080.5)
(3,DOWN,7083.5)
(6,UP,7091.5)
(3,DOWN,7097.5)
(10,UP,7105.5)
(1,DOWN,7111.0)
(5,UP,7114.0)
(10,UP,7117.5)
(5,DOWN,7122.5)
(10,UP,7128.5)
(6,DOWN,7131.5)
(9,UP,7134.0)
(8,DOWN,7135.5)
(5,DOWN,7141.5)
(7,UP,7143.5)
(3,DOWN,7146.5)
(10,UP,7151.0)
(2,DOWN,7156.0)
(4,UP,7159.0)
(2,DOWN,7161.0)
(2,STILL,7163.0)
(2,STILL,7169.0)
(3,UP,7169.5)
(4,UP,7176.5)
(2,DOWN,7178.5)
(1,DOWN,7180.0)
(2,UP,7181.5)
(7,UP,7185.0)
(4,DOWN,7187.5)
(8,UP,7192.0)
(3,DOWN,7200.5)
(4,UP,7206.5)
(5,UP,7208.0)
(3,DOWN,7210.0)
(9,UP,7214.0)
(6,DOWN,7216.5)
(2,DOWN,7220.0)
(7,UP,7223.5)
(8,UP,7225.0)
(5,DOWN,7227.5)
(6,UP,7229.0)
(4,DOWN,7237.0)
(10,UP,7245.0)
(5,DOWN,7248.5)
(3,DOWN,7250.5)
(10,UP,7255.0)
(6,DOWN,7258.0)
(6,STILL,7260.0)
(4,DOWN,7261.0)
(5,UP,7264.5)
(2,DOWN,7267.5)
(2,STILL,7271.0)
(8,UP,7279.0)
(9,UP,7280.5)
(1,DOWN,7288.0)
(9,UP,7293.0)
(8,DOWN,7294.5)
(5,DOWN,7297.5)
(3,DOWN,7305.0)
(1,DOWN,7309.0)
(8,UP,7317.5)
(6,DOWN,7319.5)
(8,UP,7321.5)
(6,DOWN,7329.0)
(7,UP,7336.5)
(6,DOWN,7338.5)
(1,DOWN,7346.5)
(7,UP,7351.0)
(2,DOWN,7354.5)
(5,UP,7357.0)
(7,UP,7359.0)
(6,DOWN,7360.5)
(1,DOWN,7364.0)
(2,UP,7365.5)
(3,UP,7367.0)
(6,UP,7369.5)
(4,DOWN,7377.0)
(9,UP,7386.5)
(4,DOWN,7390.0)
(10,UP,7394.0)
(10,STILL,7397.0)
(9,DOWN,7400.5)
(3,DOWN,7404.5)
(10,UP,7409.0)
(3,DOWN,7413.5)
(6,UP,7416.0)
(2,DOWN,7419.0)
(1,DOWN,7420.5)
(10,UP,7432.5)
(3,DOWN,7437.5)
(6,UP,7440.0)
(9,UP,7443.5)
(5,DOWN,7446.5)
(1,DOWN,7452.0)
(6,UP,7456.5)
(1,DOWN,7464.5)
(10,UP,7472.5)
(2,DOWN,7477.5)
(6,UP,7480.5)
(8,UP,7482.5)
(9,UP,7484.0)
(4,DOWN,7487.5)
(9,UP,7491.0)
(2,DOWN,7495.5)
(1,DOWN,7497.0)
(9,UP,7504.0)
(2,DOWN,7508.5)
(8,UP,7513.0)
(4,DOWN,7516.0)
(7,UP,7523.5)
(3,DOWN,7528.0)
(5,UP,7530.0)
(2,DOWN,7532.5)
(2,STILL,7534.5)
(1,DOWN,7536.5)
(5,UP,7544.0)
(1,DOWN,7547.0)
(10,UP,7552.5)
(1,DOWN,7558.0)
(3,UP,7560.0)
(9,UP,7564.0)
(7,DOWN,7566.0)
(6,DOWN,7567.5)
(2,DOWN,7570.5)
(10,UP,7575.5)
(5,DOWN,7580.5)
(6,UP,7582.0)
(7,UP,7586.5)
(4,DOWN,7593.5)
(9,UP,7602.5)
(5,DOWN,7608.0)
(7,UP,7610.0)
(9,UP,7612.0)
(5,DOWN,7616.0)
(7,UP,7618.0)
(9,UP,7623.0)
(7,DOWN,7627.0)
(6,DOWN,7628.5)
(5,DOWN,7630.5)
(1,DOWN,7640.0)
(7,UP,7645.0)
(9,UP,7647.0)
(4,DOWN,7652.5)
(7,UP,7655.0)
(8,UP,7656.5)
(1,DOWN,7663.5)
(6,UP,7670.5)
(3,DOWN,7673.5)
(6,UP,7681.5)
(8,UP,7689.0)
(8,STILL,7697.0)
(5,DOWN,7699.5)
(1,DOWN,7708.0)
(2,UP,7714.5)
(7,UP,7722.5)
(7,STILL,7727.0)
(1,DOWN,7730.0)
(5,UP,7736.0)
(5,STILL,7741.0)
(4,DOWN,7746.5)
(7,UP,7753.5)
(7,STILL,7757.0)
(8,UP,7758.5)
(4,DOWN,7764.0)
(7,UP,7769.5)
(7,STILL,7771.5)
(4,DOWN,7775.5)
(5,UP,7782.5)
(1,DOWN,7788.0)
(8,UP,7797.5)
(3,DOWN,7802.5)
(8,UP,7808.5)
(1,DOWN,7817.5)
(5,UP,7822.0)
(7,UP,7827.0)
(4,DOWN,7831.5)
(3,DOWN,7836.5)
(10,UP,7843.5)
(10,STILL,7847.0)
(2,DOWN,7858.0)
(10,UP,7866.0)
(8,DOWN,7869.0)
(3,DOWN,7874.5)
(5,UP,7876.5)
(1,DOWN,7880.0)
(9,UP,7885.0)
(3,DOWN,7889.0)
(7,UP,7892.0)
(8,UP,7893.5)
(10,UP,7895.5)
(4,DOWN,7899.5)
(9,UP,7903.0)
(8,DOWN,7904.5)
(9,UP,7906.0)
(10,UP,7907.5)
(7,DOWN,7910.0)
(9,UP,7912.0)
(6,DOWN,7914.5)
(9,UP,7917.0)
(9,STILL,7921.0)
(6,DOWN,7927.5)
(9,UP,7933.5)
(3,DOWN,7941.0)
(3,STILL,7945.0)
(1,DOWN,7947.0)
(6,UP,7954.5)
(2,DOWN,7962.0)
(4,UP,7964.0)
(6,UP,7967.0)
(9,UP,7969.5)
(6,DOWN,7972.0)
(1,DOWN,7975.5)
(9,UP,7980.5)
(7,DOWN,7983.0)
(8,UP,7990.5)
(10,UP,7999.0)
(2,DOWN,8004.0)
(10,UP,8009.0)
(7,DOWN,8011.5)
(8,UP,8013.0)
(5,DOWN,8015.5)
(10,UP,8019.0)
(7,DOWN,8023.5)
(2,DOWN,8028.5)
(5,UP,8031.0)
(3,DOWN,8035.0)
(3,STILL,8043.0)
(7,UP,8045.0)
(8,UP,8048.5)
(8,STILL,8053.0)
(6,DOWN,8055.0)
(9,UP,8057.5)
(9,STILL,8063.0)
(6,DOWN,8064.5)
(4,DOWN,8071.0)
(3,DOWN,8078.5)
(9,UP,8082.5)
(8,DOWN,8086.5)
(10,UP,8091.0)
(3,DOWN,8101.5)
(4,UP,8106.5)
(4,STILL,8111.0)
(8,UP,8114.0)
(9,UP,8116.5)
(7,DOWN,8119.0)
(4,DOWN,8123.5)
(1,DOWN,8127.5)
(9,UP,8132.5)
(1,DOWN,8137.5)
(5,UP,8140.5)
(8,UP,8143.0)
(4,DOWN,8146.0)
(6,UP,8148.0)
(2,DOWN,8156.0)
(3,UP,8162.5)
(1,DOWN,8169.0)
(5,UP,8178.0)
(5,STILL,8181.0)
(1,DOWN,8188.0)
(8,UP,8192.5)
(3,DOWN,8196.0)
(8,UP,8199.5)
(1,DOWN,8207.5)
(7,UP,8211.5)
(2,DOWN,8215.0)
(10,UP,8220.0)
(5,DOWN,8223.5)
(2,DOWN,8227.5)
(9,UP,8235.5)
(7,DOWN,8237.5)
(5,DOWN,8239.5)
(6,UP,8241.0)
(6,STILL,8243.0)
(9,UP,8244.5)
(7,DOWN,8246.5)
(3,DOWN,8249.5)
(5,UP,8251.5)
(6,UP,8253.0)
(9,UP,8255.5)
(9,STILL,8257.5)
(7,DOWN,8259.0)
(9,UP,8261.0)
(3,DOWN,8265.0)
(7,UP,8270.0)
(9,UP,8273.0)
(8,DOWN,8278.5)
(1,DOWN,8283.5)
(1,STILL,8287.0)
(9,UP,8292.0)
(5,DOWN,8298.0)
(1,DOWN,8301.0)
(5,UP,8304.0)
(2,DOWN,8306.5)
(9,UP,8311.0)
(8,DOWN,8312.5)
(5,DOWN,8319.5)
(3,DOWN,8325.0)
(1,DOWN,8327.0)
(8,UP,8331.5)
(3,DOWN,8335.0)
(6,UP,8341.5)
(6,STILL,8347.0)
(6,STILL,8355.0)
(2,DOWN,8358.0)
(3,UP,8364.5)
(7,UP,8367.5)
(10,UP,8370.0)
(2,DOWN,8378.0)
(10,UP,8383.0)
(4,DOWN,8387.0)
(2,DOWN,8389.0)
(9,UP,8393.5)
(8,DOWN,8395.0)
(3,DOWN,8398.5)
(1,DOWN,8400.5)
(6,UP,8404.5)
(9,UP,8407.5)
(8,DOWN,8412.5)
(4,DOWN,8422.0)
(3,DOWN,8423.5)
(10,UP,8428.0)
(9,DOWN,8430.5)
(4,DOWN,8434.0)
(8,UP,8437.0)
(8,STILL,8439.0)
(2,DOWN,8442.0)
(5,UP,8444.5)
(9,UP,8447.5)
(1,DOWN,8452.5)
(7,UP,8456.5)
(10,UP,8459.0)
(8,DOWN,8465.0)
(8,STILL,8467.0)
(10,UP,8473.0)
(8,DOWN,8475.0)
(7,DOWN,8482.5)
(6,DOWN,8486.5)
(6,STILL,8491.0)
(1,DOWN,8493.5)
(8,UP,8498.0)
(5,DOWN,8500.5)
(5,STILL,8503.0)
(2,DOWN,8507.5)
(8,UP,8517.0)
(3,DOWN,8520.5)
(8,UP,8524.5)
(6,DOWN,8526.5)
(8,UP,8531.0)
(3,DOWN,8534.5)
(7,UP,8540.0)
(4,DOWN,8547.5)
(4,STILL,8551.0)
(2,DOWN,8552.0)
(8,UP,8561.0)
(4,DOWN,8564.0)
(9,UP,8568.5)
(8,DOWN,8570.0)
(10,UP,8575.0)
(5,DOWN,8584.5)
(9,UP,8587.5)
(5,DOWN,8590.5)
(5,STILL,8595.0)
(1,DOWN,8600.0)
(6,UP,8603.5)
(4,DOWN,8607.0)
(1,DOWN,8609.5)
(7,UP,8619.0)
(6,DOWN,8624.5)
(6,STILL,8633.0)
(2,DOWN,8635.0)
(6,UP,8638.0)
(4,DOWN,8640.0)
(1,DOWN,8645.5)
(4,UP,8648.0)
(8,UP,8651.0)
(2,DOWN,8655.0)
(9,UP,8661.5)
(5,DOWN,8664.5)
(3,DOWN,8666.5)
(8,UP,8670.0)
(7,DOWN,8671.5)
(2,DOWN,8675.0)
(5,UP,8677.5)
(8,UP,8680.0)
(8,STILL,8682.0)
(9,UP,8682.5)
(2,DOWN,8687.5)
(9,UP,8692.0)
(5,DOWN,8695.0)
(2,DOWN,8697.5)
(7,UP,8702.5)
(9,UP,8705.0)
(4,DOWN,8714.5)
(1,DOWN,8717.5)
(1,STILL,8719.5)
(5,UP,8728.0)
(8,UP,8733.5)
(10,UP,8735.5)
(3,DOWN,8740.0)
(10,UP,8744.5)
(8,DOWN,8746.5)
(2,DOWN,8753.0)
(3,UP,8754.5)
(10,UP,8761.5)
(1,DOWN,8767.0)
(2,UP,8768.5)
(6,UP,8771.5)
(6,STILL,8773.5)
(10,UP,8775.5)
(8,DOWN,8777.5)
(5,DOWN,8780.0)
(4,DOWN,8782.5)
(6,UP,8791.0)
(8,UP,8793.0)
(9,UP,8796.5)
(8,DOWN,8802.5)
(8,STILL,8811.0)
(10,UP,8812.0)
(7,DOWN,8819.5)
(1,DOWN,8823.5)
(2,UP,8825.0)
(10,UP,8830.0)
(3,DOWN,8835.5)
(1,DOWN,8839.0)
(8,UP,8849.5)
(8,STILL,8851.5)
(1,DOWN,8855.0)
(5,UP,8858.0)
(8,UP,8861.5)
(7,DOWN,8863.0)
(10,UP,8871.5)
